CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
44000.0;Ministério do Meio Ambiente;44000.0;Ministério do Meio Ambiente - Unidades com vínculo direto;440002.0;SUBSECRET.PLANEJAM.ORCAM.E ADMINIST±SPOA(MMA);Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;OUTRAS INDENIZACOES;0,00;0,00;97835,83;0,00;31/12/2014;2014.0
44000.0;;44000.0;Ministério do Meio Ambiente - Unidades com vínculo direto;440002.0;SUBSECRET.PLANEJAM.ORCAM.E ADMINIST±SPOA(MMA);Receitas Correntes;Receita Patrimonial;Exploração de recursos naturais;UTIL.RECURSO HIDRICOS - DEMAIS EMPRESAS;54936702,00;0,00;44524992,91;81,00;31/12/2014;2014.0
44000.0;;20701.0;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;193034.0;IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;DIVIDENDOS;123943,00;0,00;0,00;0,00;31/12/2014;
44000.0;Ministério do Meio Ambiente;44204.0;Fundo Nacional do Meio Ambiente;443045.0;SETORIAL ORCAMENTARIA E FINANCEIRA DO FNMA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS;15132920,00;0,00;28482917,83;188,00;31/12/2014;2014.0
44000.0;;20701.0;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;193034.0;IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS;101464259,00;0,00;112929240,66;111,00;31/12/2014;2014.0
44000.0;Ministério do Meio Ambiente;44207.0;Instituto Chico Mendes de Conservação da Biodiversidade;443032.0;INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS;1206684,00;0,00;1004065,34;83,00;;2014.0
44000.0;Ministério do Meio Ambiente;44206.0;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro;443019.0;COORD. DE PLAN. ORCAMENTO E FIN./COPLAN/JBRJ;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.;1245,00;0,00;109,00;9,00;31/12/2014;2014.0
;Ministério do Meio Ambiente;44000.0;Ministério do Meio Ambiente - Unidades com vínculo direto;440002.0;SUBSECRET.PLANEJAM.ORCAM.E ADMINIST±SPOA(MMA);Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS;0,00;0,00;29778,54;0,00;31/12/2014;
44000.0;;20701.0;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;193034.0;IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS;7278,00;0,00;3210,66;44,00;31/12/2014;
44000.0;Ministério do Meio Ambiente;44207.0;Instituto Chico Mendes de Conservação da Biodiversidade;443032.0;INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS;0,00;0,00;116,70;0,00;31/12/2014;2014.0
;Ministério do Meio Ambiente;20701.0;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;193034.0;IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;20430,00;0,00;16228,76;79,00;31/12/2014;
44000.0;Ministério do Meio Ambiente;44207.0;Instituto Chico Mendes de Conservação da Biodiversidade;443032.0;INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;22797,00;0,00;300,01;1,00;31/12/2014;
44000.0;Ministério do Meio Ambiente;44207.0;Instituto Chico Mendes de Conservação da Biodiversidade;443032.0;INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE;Receitas Correntes;Transferências Correntes;Transferências de Instituições Privadas;Transferências de Instituições Privadas;17159800,00;0,00;0,00;0,00;31/12/2014;2014.0
44000.0;Ministério do Meio Ambiente;44000.0;Ministério do Meio Ambiente - Unidades com vínculo direto;440002.0;SUBSECRET.PLANEJAM.ORCAM.E ADMINIST±SPOA(MMA);Receitas Correntes;Transferências Correntes;Transferências de Instituições Privadas;Transferências de Instituições Privadas;2891220,00;0,00;1195429,51;41,00;31/12/2014;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas de Capital;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE VEICULOS;0,00;0,00;7750,00;0,00;31/12/2014;
38000.0;;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MUL.APLIC.PELOS TRIBUNAIS DE CONTAS;;0,00;1160,82;;31/12/2014;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;548933,71;0,00;31/12/2014;
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Taxas;TX PEDIDO VISTO EM CONTRATO TRAB. ESTRANGEIRO;2107253,00;0,00;914860,95;43,00;31/12/2014;2014.0
38000.0;;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;25260672,04;0,00;31/12/2014;
38000.0;;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DA DIV.AT.DAS MULTAS P/INFR.A LEG.TRAB.;316687285,00;0,00;0,00;0,00;31/12/2014;
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULT.J.MORA DIV.AT. MULTAS INFR.A LEG. TRAB.;64276352,00;0,00;0,00;0,00;31/12/2014;2014.0
38000.0;;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;;Receitas Correntes;Contribuições;Contribuições sociais;CONTR. SOBRE REMUNERACAO DEVIDA AO TRABALH.;44088757,00;0,00;59932692,68;136,00;31/12/2014;2014.0
38000.0;;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;467,80;0,00;;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Contribuições;Contribuições sociais;CONTR.REL.A DESPED.DE EMPREG. S/ JUSTA CAUSA;2980423883,00;0,00;3977591052,08;133,00;31/12/2014;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;OUTRAS RECEITAS;0,00;0,00;59377,85;0,00;31/12/2014;2014.0
38000.0;;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS POR INFRACAO  A LEGIS.  TRABALHISTA;304354531,00;0,00;305531,26;0,00;31/12/2014;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0,00;0,00;238429,19;0,00;31/12/2014;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;OUTRAS RESTITUICOES;0,00;0,00;1322819,19;0,00;31/12/2014;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;OUTRAS INDENIZACOES;0,00;0,00;507862,97;0,00;31/12/2014;2014.0
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS;0,00;0,00;4520,31;0,00;31/12/2014;
38000.0;Ministério do Trabalho e Emprego;38000.0;Ministério do Trabalho e Emprego - Unidades com vínculo direto;380010.0;COORD-GERAL DE ORCAM., FIN. E CONTABILIDADE;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO;0,00;0,00;1751,40;0,00;31/12/2014;2014.0
54000.0;;20203.0;Agência Nacional do Cinema;203003.0;AGENCIA NACIONAL DO CINEMA;Receitas Correntes;Contribuições;Contribuições econômicas;RECEITA VEICULACAO DE OBRAS CINEMATOGRAFICAS;0,00;2982577,28;0,00;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;;Receitas Correntes;Contribuições;Contribuições econômicas;RECEITA VEICULACAO DE OBRAS CINEMATOGRAFICAS;90200568,00;0,00;93577722,24;104,00;31/12/2014;2014.0
54000.0;;20604.0;Instituto Brasileiro de Turismo;185001.0;INSTITUTO BRASILEIRO DE TURISMO - EM EXTINCAO;Receitas de Capital;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE VEICULOS;;0,00;52,75;0,00;31/12/2014;2014.0
54000.0;;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;;;MULT.JUR.MOR OUTORGA DIR USO RADIOFREQUENCIA;0,00;0,00;;;31/12/2014;
54000.0;Ministério do Turismo;20412.0;Fundação Nacional de Artes;403201.0;FUNDACAO NACIONAL DE ARTES;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;REC.SEGUROS DECOR. INDENIZAÇÃO POR SINISTRO;0,00;0,00;222,57;0,00;31/12/2014;2014.0
;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;REC.DECOR.NAO APLIC.INC.FIS.PROJ.CULT.IND.CIN;27292600,00;0,00;;64,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS;0,00;0,00;0,00;0,00;31/12/2014;
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULT.JUR.MOR.OUTRAS RECEITAS CONCES E PERMISS;0,00;0,00;6859,58;;31/12/2014;2014.0
54000.0;;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes - intra-orçamentárias;Receita Patrimonial;Receita de concessões e permissões;OUTRAS RECEITAS CONC. PERM. - SERV. COMUNIC;0,00;0,00;19755,30;0,00;31/12/2014;2014.0
;;54000.0;Ministério do Turismo - Unidades com vínculo direto;540001.0;CGOFC - SETORIAL/MTUR;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS SERVICOS FINANCEIROS;6100000,00;0,00;0,00;0,00;31/12/2014;2014.0
54000.0;;20412.0;Fundação Nacional de Artes;403201.0;;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS SERVICOS FINANCEIROS;7277,00;0,00;0,00;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes - intra-orçamentárias;Outras Receitas Correntes;Indenizações e restituições;RESTITUICOES DE CONVENIOS;24951,00;0,00;;64,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Contribuições;Contribuições econômicas;RECEITA REMESSA DE REND. EXPLORACAO DE OBRAS;7825886,00;0,00;0,00;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20411.0;Instituto do Patrimônio Histórico e Artístico Nacional;403101.0;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;0,00;0,00;880,17;0,00;31/12/2014;2014.0
54000.0;;20404.0;Fundação Biblioteca Nacional;344042.0;FUNDACAO BIBLIOTECA NACIONAL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;;0,00;31/12/2014;2014.0
54000.0;;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;882749,00;0,00;140872,96;16,00;;
54000.0;;20411.0;Instituto do Patrimônio Histórico e Artístico Nacional;;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;203,35;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;42207.0;Instituto Brasileiro de Museus;423001.0;INSTITUTO BRASILEIRO DE MUSEUS - IBRAM;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;11771,00;0,00;31/12/2014;2014.0
54000.0;;20412.0;Fundação Nacional de Artes;403201.0;FUNDACAO NACIONAL DE ARTES;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;7006,10;0,00;31/12/2014;2014.0
;Ministério do Turismo;54000.0;Ministério do Turismo - Unidades com vínculo direto;540001.0;CGOFC - SETORIAL/MTUR;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;OUTRAS MULTAS E JUROS DE MORA;0,00;0,00;177069,35;0,00;31/12/2014;2014.0
54000.0;;42207.0;Instituto Brasileiro de Museus;423001.0;INSTITUTO BRASILEIRO DE MUSEUS - IBRAM;Receitas Correntes;Receita Patrimonial;Delegação de Serviços Públicos Mediante Conce;REC. CESSAO USO IMAGEM E REPROD BENS;0,00;0,00;4340,00;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;RECEITA DIV.ATIV OUTRAS REC CONCES/PERMISSAO;0,00;0,00;30,31;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULT.JUR MORA DA OUTORGA DOS SERV DE TELECOM;0,00;0,00;168581,08;0,00;31/12/2014;
54000.0;;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes - intra-orçamentárias;Receita Patrimonial;Receita de concessões e permissões;REC. OUTORG. DIREITO DE USO RADIODIFREQUENCIA;0,00;0,00;11363,10;0,00;31/12/2014;2014.0
54000.0;;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes - intra-orçamentárias;Contribuições;Contribuições econômicas;REC.DIST.AUDIOVISUAIS POR PRESTADOR DE SERV.;24145,00;0,00;14239,00;59,00;31/12/2014;2014.0
;Ministério do Turismo;;Fundação Nacional de Artes;403201.0;FUNDACAO NACIONAL DE ARTES;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;;0,00;648086,04;0,00;31/12/2014;2014.0
54000.0;;20411.0;Instituto do Patrimônio Histórico e Artístico Nacional;403101.0;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;5303528,82;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20203.0;Agência Nacional do Cinema;203003.0;AGENCIA NACIONAL DO CINEMA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;;0,00;14486,76;0,00;31/12/2014;
54000.0;;20604.0;Instituto Brasileiro de Turismo;185001.0;INSTITUTO BRASILEIRO DE TURISMO - EM EXTINCAO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;3210428,06;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20404.0;Fundação Biblioteca Nacional;344042.0;FUNDACAO BIBLIOTECA NACIONAL;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;15734733,29;0,00;31/12/2014;
54000.0;;54000.0;Ministério do Turismo - Unidades com vínculo direto;540001.0;CGOFC - SETORIAL/MTUR;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;59173226,07;0,00;31/12/2014;
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;;0,00;31/12/2014;2014.0
54000.0;;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MUL.JUR.MORA CONTR.S/REC.SORTEIOS ENT.FILANTR;;0,00;0,00;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20408.0;Fundação Cultural Palmares;344041.0;FUNDACAO CULTURAL PALMARES;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;280660,47;0,00;31/12/2014;
54000.0;Ministério do Turismo;42207.0;Instituto Brasileiro de Museus;423001.0;INSTITUTO BRASILEIRO DE MUSEUS - IBRAM;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0,00;0,00;346226,34;0,00;31/12/2014;
54000.0;;20404.0;Fundação Biblioteca Nacional;344042.0;FUNDACAO BIBLIOTECA NACIONAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;102654,06;0,00;31/12/2014;
54000.0;Ministério do Turismo;20411.0;Instituto do Patrimônio Histórico e Artístico Nacional;403101.0;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;140,00;0,00;31/12/2014;
54000.0;Ministério do Turismo;20408.0;Fundação Cultural Palmares;;FUNDACAO CULTURAL PALMARES;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;107510,00;0,00;31/12/2014;2014.0
54000.0;;20412.0;Fundação Nacional de Artes;403201.0;FUNDACAO NACIONAL DE ARTES;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;0,00;0,00;611950,01;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20412.0;Fundação Nacional de Artes;403201.0;FUNDACAO NACIONAL DE ARTES;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.;0,00;0,00;2720,30;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUN.;3040376,00;0,00;5693992,51;187,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20411.0;Instituto do Patrimônio Histórico e Artístico Nacional;403101.0;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;121865,35;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20408.0;Fundação Cultural Palmares;344041.0;FUNDACAO CULTURAL PALMARES;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;62,60;;31/12/2014;
54000.0;Ministério do Turismo;42207.0;Instituto Brasileiro de Museus;423001.0;INSTITUTO BRASILEIRO DE MUSEUS - IBRAM;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;10515,00;0,00;1795,95;17,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20403.0;Fundação Casa de Rui Barbosa;344001.0;FUNDACAO CASA DE RUI BARBOSA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;;;408,40;185,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20412.0;Fundação Nacional de Artes;403201.0;FUNDACAO NACIONAL DE ARTES;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;4665,00;0,00;192,00;4,00;31/12/2014;
54000.0;Ministério do Turismo;20203.0;Agência Nacional do Cinema;203003.0;AGENCIA NACIONAL DO CINEMA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;601,00;0,00;172,25;29,00;31/12/2014;
54000.0;Ministério do Turismo;54000.0;Ministério do Turismo - Unidades com vínculo direto;540001.0;CGOFC - SETORIAL/MTUR;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0,00;0,00;18472,55;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;20404.0;Fundação Biblioteca Nacional;;FUNDACAO BIBLIOTECA NACIONAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;1318550,00;0,00;1134565,12;86,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO S/RECEITA DA LOTERIAL FEDERAL;6083143,00;0,00;0,00;0,00;31/12/2014;
54000.0;;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO S/ARREC.FUNDOS INVEST.REGIONAIS;619813,00;0,00;0,00;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Contribuições;Contribuições sociais;CONTRIBUICAO S/RECEITA LOTERIA ESPORTIVA;2558649,00;0,00;0,00;0,00;31/12/2014;2014.0
54000.0;Ministério do Turismo;34902.0;Fundo Nacional de Cultura;340002.0;COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;OUTRAS RECEITAS;0,00;0,00;1214,46;0,00;31/12/2014;2014.0
54000.0;;42207.0;Instituto Brasileiro de Museus;423001.0;INSTITUTO BRASILEIRO DE MUSEUS - IBRAM;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;OUTRAS RECEITAS;129099,00;0,00;10487,97;8,00;;2014.0
54000.0;Ministério do Turismo;20203.0;Agência Nacional do Cinema;203003.0;AGENCIA NACIONAL DO CINEMA;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;OUTRAS RECEITAS;0,00;0,00;5285,58;0,00;31/12/2014;
54000.0;Ministério do Turismo;20412.0;Fundação Nacional de Artes;403201.0;;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;OUTRAS RECEITAS;0,00;0,00;213,40;0,00;31/12/2014;2014.0
